draft_region	draft_year	draft_month	birth_year	count_exact	count_addition_birthplace_derived	count_addition_nobirthplace_derived
АзССР	1937	05	1917	0	0	0
АрССР	1937	05	1917	0	0	0
Зарубежье	1937	05	1917	0	0	0
Карело-Финская ССР	1937	05	1917	0	0	0
КирССР	1937	05	1917	0	0	0
Латвийская ССР	1937	05	1917	0	0	0
Литовская ССР	1937	05	1917	0	0	0
ТаджССР	1937	05	1917	0	0	0
ТуркССР	1937	05	1917	0	0	0
Эстонская ССР	1937	05	1917	0	0	0
АрССР	1937	05	1918	0	0	0
Зарубежье	1937	05	1918	0	0	0
КирССР	1937	05	1918	0	0	0
Латвийская ССР	1937	05	1918	0	0	0
Литовская ССР	1937	05	1918	0	0	0
Молдавская ССР	1937	05	1918	0	0	0
ТаджССР	1937	05	1918	0	0	0
ТуркССР	1937	05	1918	0	0	0
Эстонская ССР	1937	05	1918	0	0	0
АзССР	1937	05	1919	0	0	0
АрССР	1937	05	1919	0	0	0
Зарубежье	1937	05	1919	0	0	0
КирССР	1937	05	1919	0	0	0
Латвийская ССР	1937	05	1919	0	0	0
Литовская ССР	1937	05	1919	0	0	0
Молдавская ССР	1937	05	1919	0	0	0
ТаджССР	1937	05	1919	0	0	0
ТуркССР	1937	05	1919	0	0	0
УзССР	1937	05	1919	0	0	0
Эстонская ССР	1937	05	1919	0	0	0
АзССР	1937	05	1920	0	0	0
АрССР	1937	05	1920	0	0	0
БССР	1937	05	1920	0	0	0
ГрузССР	1937	05	1920	0	0	0
Зарубежье	1937	05	1920	0	0	0
КазССР	1937	05	1920	0	0	0
Карело-Финская ССР	1937	05	1920	0	0	0
КирССР	1937	05	1920	0	0	0
Латвийская ССР	1937	05	1920	0	0	0
Литовская ССР	1937	05	1920	0	0	0
Молдавская ССР	1937	05	1920	0	0	0
ТаджССР	1937	05	1920	0	0	0
ТуркССР	1937	05	1920	0	0	0
УзССР	1937	05	1920	0	0	0
Эстонская ССР	1937	05	1920	0	0	0
АзССР	1937	05	1907	0	0	0
АрССР	1937	05	1907	0	0	0
БССР	1937	05	1907	0	0	0
ГрузССР	1937	05	1907	0	0	0
Зарубежье	1937	05	1907	0	0	0
Карело-Финская ССР	1937	05	1907	0	0	0
КирССР	1937	05	1907	0	0	0
Латвийская ССР	1937	05	1907	0	0	0
Литовская ССР	1937	05	1907	0	0	0
Молдавская ССР	1937	05	1907	0	0	0
ТаджССР	1937	05	1907	0	0	0
ТуркССР	1937	05	1907	0	0	0
УзССР	1937	05	1907	0	0	0
УССР	1937	05	1907	0	0	0
Эстонская ССР	1937	05	1907	0	0	0
АзССР	1937	05	1912	0	0	0
АрССР	1937	05	1912	0	0	0
БССР	1937	05	1912	0	0	0
ГрузССР	1937	05	1912	0	0	0
Зарубежье	1937	05	1912	0	0	0
КазССР	1937	05	1912	0	0	0
Карело-Финская ССР	1937	05	1912	0	0	0
КирССР	1937	05	1912	0	0	0
Латвийская ССР	1937	05	1912	0	0	0
Литовская ССР	1937	05	1912	0	0	0
Молдавская ССР	1937	05	1912	0	0	0
ТаджССР	1937	05	1912	0	0	0
ТуркССР	1937	05	1912	0	0	0
УзССР	1937	05	1912	0	0	0
Эстонская ССР	1937	05	1912	0	0	0
АзССР	1937	05	1921	0	0	0
АрССР	1937	05	1921	0	0	0
БССР	1937	05	1921	0	0	0
ГрузССР	1937	05	1921	0	0	0
Зарубежье	1937	05	1921	0	0	0
КазССР	1937	05	1921	0	0	0
Карело-Финская ССР	1937	05	1921	0	0	0
КирССР	1937	05	1921	0	0	0
Латвийская ССР	1937	05	1921	0	0	0
Литовская ССР	1937	05	1921	0	0	0
Молдавская ССР	1937	05	1921	0	0	0
ТаджССР	1937	05	1921	0	0	0
ТуркССР	1937	05	1921	0	0	0
УзССР	1937	05	1921	0	0	0
Эстонская ССР	1937	05	1921	0	0	0
АзССР	1937	06		0	0	0
АрССР	1937	06		0	0	0
БССР	1937	06		0	0	0
ГрузССР	1937	06		0	0	0
Зарубежье	1937	06		0	0	0
КазССР	1937	06		0	0	0
Карело-Финская ССР	1937	06		0	0	0
КирССР	1937	06		0	0	0
Латвийская ССР	1937	06		0	0	0
Литовская ССР	1937	06		0	0	0
Молдавская ССР	1937	06		0	0	0
РСФСР	1937	06		0	0	1
ТаджССР	1937	06		0	0	0
ТуркССР	1937	06		0	0	0
УзССР	1937	06		0	0	0
УССР	1937	06		0	0	0
Эстонская ССР	1937	06		0	0	0
АзССР	1937	06	1912	0	0	0
АрССР	1937	06	1912	0	0	0
БССР	1937	06	1912	0	0	0
ГрузССР	1937	06	1912	0	0	0
Зарубежье	1937	06	1912	0	0	0
КазССР	1937	06	1912	0	0	0
Карело-Финская ССР	1937	06	1912	0	0	0
КирССР	1937	06	1912	0	0	0
Латвийская ССР	1937	06	1912	0	0	0
Литовская ССР	1937	06	1912	0	0	0
Молдавская ССР	1937	06	1912	0	0	0
ТаджССР	1937	06	1912	0	0	0
ТуркССР	1937	06	1912	0	0	0
УзССР	1937	06	1912	0	0	0
УССР	1937	06	1912	0	0	0
Эстонская ССР	1937	06	1912	0	0	0
АзССР	1937	06	1913	0	0	0
АрССР	1937	06	1913	0	0	0
БССР	1937	06	1913	0	0	0
ГрузССР	1937	06	1913	0	0	0
Зарубежье	1937	06	1913	0	0	0
КазССР	1937	06	1913	0	0	0
Карело-Финская ССР	1937	06	1913	0	0	0
КирССР	1937	06	1913	0	0	0
Латвийская ССР	1937	06	1913	0	0	0
Литовская ССР	1937	06	1913	0	0	0
Молдавская ССР	1937	06	1913	0	0	0
ТаджССР	1937	06	1913	0	0	0
ТуркССР	1937	06	1913	0	0	0
УзССР	1937	06	1913	0	0	0
УССР	1937	06	1913	0	0	0
Эстонская ССР	1937	06	1913	0	0	0
АзССР	1937	06	1914	0	0	0
АрССР	1937	06	1914	0	0	0
Зарубежье	1937	06	1914	0	0	0
Карело-Финская ССР	1937	06	1914	0	0	0
КирССР	1937	06	1914	0	0	0
Латвийская ССР	1937	06	1914	0	0	0
Литовская ССР	1937	06	1914	0	0	0
Молдавская ССР	1937	06	1914	0	0	0
ТаджССР	1937	06	1914	0	0	0
ТуркССР	1937	06	1914	0	0	0
УзССР	1937	06	1914	0	0	0
Эстонская ССР	1937	06	1914	0	0	0
АзССР	1937	06	1915	0	0	0
АрССР	1937	06	1915	0	0	0
БССР	1937	06	1915	0	0	0
ГрузССР	1937	06	1915	0	1	0
Зарубежье	1937	06	1915	0	0	0
Карело-Финская ССР	1937	06	1915	0	0	0
КирССР	1937	06	1915	0	0	0
Латвийская ССР	1937	06	1915	0	0	0
Литовская ССР	1937	06	1915	0	0	0
Молдавская ССР	1937	06	1915	0	0	0
ТаджССР	1937	06	1915	0	0	0
ТуркССР	1937	06	1915	0	0	0
УзССР	1937	06	1915	0	0	0
Эстонская ССР	1937	06	1915	0	0	0
АрССР	1937	06	1916	0	0	0
ГрузССР	1937	06	1916	0	0	0
Зарубежье	1937	06	1916	0	0	0
Карело-Финская ССР	1937	06	1916	0	0	0
КирССР	1937	06	1916	0	0	0
Латвийская ССР	1937	06	1916	0	0	0
Литовская ССР	1937	06	1916	0	0	0
Молдавская ССР	1937	06	1916	0	0	0
ТуркССР	1937	06	1916	0	0	0
УзССР	1937	06	1916	0	0	0
Эстонская ССР	1937	06	1916	0	0	0
АзССР	1937	06	1917	0	0	0
АрССР	1937	06	1917	0	0	0
БССР	1937	06	1917	0	0	0
ГрузССР	1937	06	1917	0	0	0
Зарубежье	1937	06	1917	0	0	0
КазССР	1937	06	1917	0	0	0
КирССР	1937	06	1917	0	0	0
Латвийская ССР	1937	06	1917	0	0	0
Литовская ССР	1937	06	1917	0	0	0
Молдавская ССР	1937	06	1917	0	0	0
ТаджССР	1937	06	1917	0	0	0
ТуркССР	1937	06	1917	0	0	0
УзССР	1937	06	1917	0	0	0
Эстонская ССР	1937	06	1917	0	0	0
АзССР	1937	06	1918	0	0	0
АрССР	1937	06	1918	0	0	0
БССР	1937	06	1918	0	0	0
ГрузССР	1937	06	1918	0	0	0
Зарубежье	1937	06	1918	0	0	0
КазССР	1937	06	1918	0	0	0
Карело-Финская ССР	1937	06	1918	0	0	0
КирССР	1937	06	1918	0	0	0
Латвийская ССР	1937	06	1918	0	0	0
Литовская ССР	1937	06	1918	0	0	0
Молдавская ССР	1937	06	1918	0	0	0
ТаджССР	1937	06	1918	0	0	0
ТуркССР	1937	06	1918	0	0	0
УзССР	1937	06	1918	0	0	0
Эстонская ССР	1937	06	1918	0	0	0
АзССР	1937	06	1920	0	0	0
АрССР	1937	06	1920	0	0	0
БССР	1937	06	1920	0	0	0
ГрузССР	1937	06	1920	0	0	0
Зарубежье	1937	06	1920	0	0	0
КазССР	1937	06	1920	0	0	0
Карело-Финская ССР	1937	06	1920	0	0	0
КирССР	1937	06	1920	0	0	0
Латвийская ССР	1937	06	1920	0	0	0
Литовская ССР	1937	06	1920	0	0	0
Молдавская ССР	1937	06	1920	0	0	0
ТаджССР	1937	06	1920	0	0	0
ТуркССР	1937	06	1920	0	0	0
УзССР	1937	06	1920	0	0	0
Эстонская ССР	1937	06	1920	0	0	0
АрССР	1937	06	1919	0	0	0
БССР	1937	06	1919	0	0	0
ГрузССР	1937	06	1919	0	0	0
Зарубежье	1937	06	1919	0	0	0
КазССР	1937	06	1919	0	0	0
Карело-Финская ССР	1937	06	1919	0	0	0
КирССР	1937	06	1919	0	0	0
Латвийская ССР	1937	06	1919	0	0	0
Литовская ССР	1937	06	1919	0	0	0
Молдавская ССР	1937	06	1919	0	0	0
ТаджССР	1937	06	1919	0	0	0
ТуркССР	1937	06	1919	0	0	0
УзССР	1937	06	1919	0	0	0
УССР	1937	06	1919	0	0	0
Эстонская ССР	1937	06	1919	0	0	0
АзССР	1937	06	1902	0	0	0
АрССР	1937	06	1902	0	0	0
БССР	1937	06	1902	0	0	0
ГрузССР	1937	06	1902	0	0	0
Зарубежье	1937	06	1902	0	0	0
Карело-Финская ССР	1937	06	1902	0	0	0
КирССР	1937	06	1902	0	0	0
Латвийская ССР	1937	06	1902	0	0	0
Литовская ССР	1937	06	1902	0	0	0
Молдавская ССР	1937	06	1902	0	0	0
РСФСР	1937	06	1902	0	1	0
ТаджССР	1937	06	1902	0	0	0
ТуркССР	1937	06	1902	0	0	0
УзССР	1937	06	1902	0	0	0
УССР	1937	06	1902	0	0	0
Эстонская ССР	1937	06	1902	0	0	0
АзССР	1937	06	1926	0	0	0
АрССР	1937	06	1926	0	0	0
БССР	1937	06	1926	0	0	0
ГрузССР	1937	06	1926	0	0	0
Зарубежье	1937	06	1926	0	0	0
КазССР	1937	06	1926	0	0	0
Карело-Финская ССР	1937	06	1926	0	0	0
КирССР	1937	06	1926	0	0	0
Латвийская ССР	1937	06	1926	0	0	0
Литовская ССР	1937	06	1926	0	0	0
Молдавская ССР	1937	06	1926	0	0	0
РСФСР	1937	06	1926	0	1	0
ТаджССР	1937	06	1926	0	0	0
ТуркССР	1937	06	1926	0	0	0
УзССР	1937	06	1926	0	0	0
УССР	1937	06	1926	0	0	0
Эстонская ССР	1937	06	1926	0	0	0
АзССР	1937	07	1913	0	0	0
АрССР	1937	07	1913	0	0	0
БССР	1937	07	1913	0	0	0
ГрузССР	1937	07	1913	0	0	0
Зарубежье	1937	07	1913	0	0	0
КазССР	1937	07	1913	0	0	0
Карело-Финская ССР	1937	07	1913	0	0	0
КирССР	1937	07	1913	0	0	0
Латвийская ССР	1937	07	1913	0	0	0
Литовская ССР	1937	07	1913	0	0	0
ТаджССР	1937	07	1913	0	0	0
ТуркССР	1937	07	1913	0	0	0
УзССР	1937	07	1913	0	0	0
Эстонская ССР	1937	07	1913	0	0	0
АзССР	1937	07	1915	0	0	0
АрССР	1937	07	1915	0	0	0
ГрузССР	1937	07	1915	0	0	0
Зарубежье	1937	07	1915	0	0	0
КазССР	1937	07	1915	0	0	0
Карело-Финская ССР	1937	07	1915	0	0	0
КирССР	1937	07	1915	0	0	0
Латвийская ССР	1937	07	1915	0	0	0
Литовская ССР	1937	07	1915	0	0	0
Молдавская ССР	1937	07	1915	0	0	0
ТаджССР	1937	07	1915	0	0	0
УзССР	1937	07	1915	0	0	0
Эстонская ССР	1937	07	1915	0	0	0
АзССР	1937	07	1916	0	0	0
Зарубежье	1937	07	1916	0	0	0
Карело-Финская ССР	1937	07	1916	0	0	0
КирССР	1937	07	1916	0	0	0
Латвийская ССР	1937	07	1916	0	0	0
Литовская ССР	1937	07	1916	0	0	0
Молдавская ССР	1937	07	1916	0	0	0
ТаджССР	1937	07	1916	0	0	0
ТуркССР	1937	07	1916	0	0	0
УзССР	1937	07	1916	0	0	0
Эстонская ССР	1937	07	1916	0	0	0
АзССР	1937	07	1907	0	0	0
АрССР	1937	07	1907	0	0	0
БССР	1937	07	1907	0	0	0
ГрузССР	1937	07	1907	0	0	0
Зарубежье	1937	07	1907	0	0	0
КазССР	1937	07	1907	0	0	0
Карело-Финская ССР	1937	07	1907	0	0	0
КирССР	1937	07	1907	0	0	0
Латвийская ССР	1937	07	1907	0	0	0
Литовская ССР	1937	07	1907	0	0	0
Молдавская ССР	1937	07	1907	0	0	0
РСФСР	1937	07	1907	0	1	0
ТаджССР	1937	07	1907	0	0	0
ТуркССР	1937	07	1907	0	0	0
УзССР	1937	07	1907	0	0	0
УССР	1937	07	1907	0	0	0
Эстонская ССР	1937	07	1907	0	0	0
АзССР	1937	07	1914	0	0	0
АрССР	1937	07	1914	0	0	0
ГрузССР	1937	07	1914	0	0	0
Зарубежье	1937	07	1914	0	0	0
КазССР	1937	07	1914	0	0	0
Карело-Финская ССР	1937	07	1914	0	0	0
КирССР	1937	07	1914	0	0	0
Латвийская ССР	1937	07	1914	0	0	0
Литовская ССР	1937	07	1914	0	0	0
Молдавская ССР	1937	07	1914	0	0	0
ТаджССР	1937	07	1914	0	0	0
ТуркССР	1937	07	1914	0	0	0
УзССР	1937	07	1914	0	0	0
Эстонская ССР	1937	07	1914	0	0	0
АзССР	1937	07	1917	0	0	0
АрССР	1937	07	1917	0	0	0
БССР	1937	07	1917	0	0	0
ГрузССР	1937	07	1917	0	0	0
Зарубежье	1937	07	1917	0	0	0
КазССР	1937	07	1917	0	0	0
Карело-Финская ССР	1937	07	1917	0	0	0
КирССР	1937	07	1917	0	0	0
Латвийская ССР	1937	07	1917	0	0	0
Литовская ССР	1937	07	1917	0	0	0
Молдавская ССР	1937	07	1917	0	0	0
ТаджССР	1937	07	1917	0	0	0
УзССР	1937	07	1917	0	0	0
Эстонская ССР	1937	07	1917	0	0	0
АзССР	1937	07	1919	0	0	0
АрССР	1937	07	1919	0	0	0
БССР	1937	07	1919	0	0	0
ГрузССР	1937	07	1919	0	0	0
Зарубежье	1937	07	1919	0	0	0
КазССР	1937	07	1919	0	0	0
Карело-Финская ССР	1937	07	1919	0	0	0
КирССР	1937	07	1919	0	0	0
Латвийская ССР	1937	07	1919	0	0	0
Литовская ССР	1937	07	1919	0	0	0
Молдавская ССР	1937	07	1919	0	0	0
ТаджССР	1937	07	1919	0	0	0
ТуркССР	1937	07	1919	0	0	0
УзССР	1937	07	1919	0	0	0
Эстонская ССР	1937	07	1919	0	0	0
АзССР	1937	07	1920	0	0	0
АрССР	1937	07	1920	0	0	0
БССР	1937	07	1920	0	0	0
ГрузССР	1937	07	1920	0	0	0
Зарубежье	1937	07	1920	0	0	0
КазССР	1937	07	1920	0	0	0
Карело-Финская ССР	1937	07	1920	0	0	0
КирССР	1937	07	1920	0	0	0
Латвийская ССР	1937	07	1920	0	0	0
Литовская ССР	1937	07	1920	0	0	0
Молдавская ССР	1937	07	1920	0	0	0
ТаджССР	1937	07	1920	0	0	0
ТуркССР	1937	07	1920	0	0	0
УзССР	1937	07	1920	0	0	0
Эстонская ССР	1937	07	1920	0	0	0
АзССР	1937	08	1910	0	0	0
АрССР	1937	08	1910	0	0	0
БССР	1937	08	1910	0	0	0
ГрузССР	1937	08	1910	0	0	0
Зарубежье	1937	08	1910	0	0	0
КазССР	1937	08	1910	0	0	0
Карело-Финская ССР	1937	08	1910	0	0	0
КирССР	1937	08	1910	0	0	0
Латвийская ССР	1937	08	1910	0	0	0
Литовская ССР	1937	08	1910	0	0	0
Молдавская ССР	1937	08	1910	0	0	0
ТаджССР	1937	08	1910	0	0	0
ТуркССР	1937	08	1910	0	0	0
УзССР	1937	08	1910	0	0	0
УССР	1937	08	1910	0	0	0
Эстонская ССР	1937	08	1910	0	0	0
АзССР	1937	08	1912	0	0	0
АрССР	1937	08	1912	0	0	0
БССР	1937	08	1912	0	0	0
ГрузССР	1937	08	1912	0	0	0
Зарубежье	1937	08	1912	0	0	0
КазССР	1937	08	1912	0	0	0
Карело-Финская ССР	1937	08	1912	0	0	0
КирССР	1937	08	1912	0	0	0
Латвийская ССР	1937	08	1912	0	0	0
Литовская ССР	1937	08	1912	0	0	0
Молдавская ССР	1937	08	1912	0	0	0
ТаджССР	1937	08	1912	0	0	0
ТуркССР	1937	08	1912	0	0	0
УзССР	1937	08	1912	0	0	0
УССР	1937	08	1912	0	0	0
Эстонская ССР	1937	08	1912	0	0	0
АзССР	1937	08	1913	0	0	0
АрССР	1937	08	1913	0	0	0
БССР	1937	08	1913	0	0	0
ГрузССР	1937	08	1913	0	0	0
Зарубежье	1937	08	1913	0	0	0
КазССР	1937	08	1913	0	0	0
Карело-Финская ССР	1937	08	1913	0	0	0
КирССР	1937	08	1913	0	0	0
Латвийская ССР	1937	08	1913	0	0	0
Литовская ССР	1937	08	1913	0	0	0
Молдавская ССР	1937	08	1913	0	0	0
ТаджССР	1937	08	1913	0	0	0
ТуркССР	1937	08	1913	0	0	0
УССР	1937	08	1913	0	0	0
Эстонская ССР	1937	08	1913	0	0	0
АрССР	1937	08	1914	0	0	0
БССР	1937	08	1914	0	0	0
ГрузССР	1937	08	1914	0	0	0
Зарубежье	1937	08	1914	0	0	0
КазССР	1937	08	1914	0	0	0
Карело-Финская ССР	1937	08	1914	0	0	0
КирССР	1937	08	1914	0	0	0
Латвийская ССР	1937	08	1914	0	0	0
Литовская ССР	1937	08	1914	0	0	0
Молдавская ССР	1937	08	1914	0	0	0
ТаджССР	1937	08	1914	0	0	0
ТуркССР	1937	08	1914	0	0	0
УзССР	1937	08	1914	0	0	0
УССР	1937	08	1914	0	0	0
Эстонская ССР	1937	08	1914	0	0	0
БССР	1937	08	1915	0	0	0
ГрузССР	1937	08	1915	0	0	0
Зарубежье	1937	08	1915	0	0	0
КазССР	1937	08	1915	0	0	0
КирССР	1937	08	1915	0	0	0
Латвийская ССР	1937	08	1915	0	0	0
Литовская ССР	1937	08	1915	0	0	0
Молдавская ССР	1937	08	1915	0	0	0
ТаджССР	1937	08	1915	0	0	0
Эстонская ССР	1937	08	1915	0	0	0
АрССР	1937	08	1916	0	0	0
Зарубежье	1937	08	1916	0	0	0
Карело-Финская ССР	1937	08	1916	0	0	0
КирССР	1937	08	1916	0	0	0
Латвийская ССР	1937	08	1916	0	0	0
Литовская ССР	1937	08	1916	0	0	0
Молдавская ССР	1937	08	1916	0	0	0
ТаджССР	1937	08	1916	0	0	0
ТуркССР	1937	08	1916	0	0	0
Эстонская ССР	1937	08	1916	0	0	0
АзССР	1937	08	1917	0	0	0
АрССР	1937	08	1917	0	0	0
ГрузССР	1937	08	1917	0	0	0
Зарубежье	1937	08	1917	0	0	0
Карело-Финская ССР	1937	08	1917	0	0	0
КирССР	1937	08	1917	0	0	0
Латвийская ССР	1937	08	1917	0	0	0
Литовская ССР	1937	08	1917	0	0	0
Молдавская ССР	1937	08	1917	0	0	0
ТаджССР	1937	08	1917	0	0	0
ТуркССР	1937	08	1917	0	0	0
УзССР	1937	08	1917	0	0	0
Эстонская ССР	1937	08	1917	0	0	0
АзССР	1937	08	1918	0	0	0
АрССР	1937	08	1918	0	0	0
ГрузССР	1937	08	1918	0	1	0
Зарубежье	1937	08	1918	0	0	0
Карело-Финская ССР	1937	08	1918	0	0	0
КирССР	1937	08	1918	0	0	0
Латвийская ССР	1937	08	1918	0	0	0
Литовская ССР	1937	08	1918	0	0	0
Молдавская ССР	1937	08	1918	0	0	0
ТаджССР	1937	08	1918	0	0	0
ТуркССР	1937	08	1918	0	0	0
УзССР	1937	08	1918	0	0	0
Эстонская ССР	1937	08	1918	0	0	0
АзССР	1937	08	1920	0	0	0
АрССР	1937	08	1920	0	0	0
БССР	1937	08	1920	0	0	0
ГрузССР	1937	08	1920	0	0	0
Зарубежье	1937	08	1920	0	0	0
КазССР	1937	08	1920	0	0	0
Карело-Финская ССР	1937	08	1920	0	0	0
КирССР	1937	08	1920	0	0	0
Латвийская ССР	1937	08	1920	0	0	0
Литовская ССР	1937	08	1920	0	0	0
Молдавская ССР	1937	08	1920	0	0	0
ТаджССР	1937	08	1920	0	0	0
ТуркССР	1937	08	1920	0	0	0
УзССР	1937	08	1920	0	0	0
Эстонская ССР	1937	08	1920	0	0	0
АзССР	1937	08	1919	0	0	0
АрССР	1937	08	1919	0	0	0
БССР	1937	08	1919	0	0	0
ГрузССР	1937	08	1919	0	0	0
Зарубежье	1937	08	1919	0	0	0
Карело-Финская ССР	1937	08	1919	0	0	0
КирССР	1937	08	1919	0	0	0
Латвийская ССР	1937	08	1919	0	0	0
Литовская ССР	1937	08	1919	0	0	0
Молдавская ССР	1937	08	1919	0	0	0
ТаджССР	1937	08	1919	0	0	0
ТуркССР	1937	08	1919	0	0	0
УзССР	1937	08	1919	0	0	0
Эстонская ССР	1937	08	1919	0	0	0
АзССР	1937	09		0	0	0
АрССР	1937	09		0	0	0
БССР	1937	09		0	0	0
ГрузССР	1937	09		0	0	0
Зарубежье	1937	09		0	0	0
КазССР	1937	09		0	0	0
Карело-Финская ССР	1937	09		0	0	0
КирССР	1937	09		0	0	0
Латвийская ССР	1937	09		0	0	0
Литовская ССР	1937	09		0	0	0
